site_id,ip_addr,watt_hours_delta,max_credit,min_credit,time_stamp
ug01,192_168_1_205,64.1,9283.9,8771.1,2012-09-26 20:00:00
ug01,192_168_1_205,93.9,8770.3,8019.9,2012-09-26 21:00:00
ug01,192_168_1_205,39.6,8019.1,7703.1,2012-09-26 22:00:00
ug01,192_168_1_205,22.8,7703.1,7520.7,2012-09-26 23:00:00
ug01,192_168_1_205,94.4,7519.9,6767.1,2012-09-27 00:00:00
ug01,192_168_1_205,96.5,6766.3,5995.1,2012-09-27 01:00:00
ug01,192_168_1_205,108.6,5994.3,5126.3,2012-09-27 02:00:00
ug01,192_168_1_205,69,5125.5,4574.3,2012-09-27 03:00:00
ug01,192_168_1_205,4.8,4573.5,4535.9,2012-09-27 04:00:00
ug01,192_168_1_205,4.7,4535.9,4498.3,2012-09-27 05:00:00
ug01,192_168_1_205,1.2,4498.3,4494.7,2012-09-27 06:00:00
ug01,192_168_1_205,46.2,4494.4,4356.1,2012-09-27 15:00:00
ug01,192_168_1_205,32.7,4356.1,4258,2012-09-27 16:00:00
ug01,192_168_1_205,9.1,4257.7,4230.7,2012-09-27 17:00:00
ug01,192_168_1_205,16.3,4230.7,4100.3,2012-09-27 18:00:00
ug01,192_168_1_205,52.2,4100.3,3682.7,2012-09-27 19:00:00
ug01,192_168_1_205,106.8,13525.9,3529.1,2012-09-27 20:00:00
ug01,192_168_1_205,120.9,12826.7,11861.1,2012-09-27 21:00:00
ug01,192_168_1_205,106.4,11860.3,11009.9,2012-09-27 22:00:00
ug01,192_168_1_205,21,11009.9,10841.9,2012-09-27 23:00:00
ug01,192_168_1_205,3.8,10841.9,10830.8,2012-09-28 07:00:00
ug01,192_168_1_205,6.9,10830.8,10810.1,2012-09-28 08:00:00
ug01,192_168_1_205,6.5,10810.1,10790.6,2012-09-28 09:00:00
ug01,192_168_1_205,3.1,10790.6,10781.3,2012-09-28 10:00:00
ug01,192_168_1_205,0.5,10781.3,10779.8,2012-09-28 11:00:00
ug01,192_168_1_205,0.6,10779.8,10778,2012-09-28 12:00:00
ug01,192_168_1_205,0.8,10778,10775.6,2012-09-28 13:00:00
ug01,192_168_1_205,1.3,10775.6,10771.7,2012-09-28 14:00:00
ug01,192_168_1_205,1.6,10771.7,10766.9,2012-09-28 15:00:00
ug01,192_168_1_205,0.1,10766.9,10766.6,2012-09-28 16:00:00
ug01,192_168_1_205,45.7,10766.6,10401,2012-09-28 18:00:00
ug01,192_168_1_205,6.4,10401,10349.8,2012-09-28 19:00:00
ug01,192_168_1_205,101.4,10349,9538.6,2012-09-28 20:00:00
ug01,192_168_1_205,98.4,9537.8,8751.4,2012-09-28 21:00:00
ug01,192_168_1_205,107.6,8750.6,7890.6,2012-09-28 22:00:00
ug01,192_168_1_205,80,7889.8,7250.6,2012-09-28 23:00:00
ug01,192_168_1_205,15.1,7250.6,7130.6,2012-09-29 00:00:00
ug01,192_168_1_205,6.1,7130.6,7081.8,2012-09-29 01:00:00
ug01,192_168_1_205,0.6,7081.8,7080,2012-09-29 06:00:00
ug01,192_168_1_205,0.8,7080,7077.6,2012-09-29 08:00:00
ug01,192_168_1_205,3.1,7077.6,7068.3,2012-09-29 09:00:00
ug01,192_168_1_205,2.2,7068.3,7061.7,2012-09-29 10:00:00
ug01,192_168_1_205,2.4,7061.7,7054.5,2012-09-29 11:00:00
ug01,192_168_1_205,1.9,7054.5,7048.8,2012-09-29 12:00:00
ug01,192_168_1_205,5,7048.8,7033.8,2012-09-29 13:00:00
ug01,192_168_1_205,2,7033.8,7027.8,2012-09-29 14:00:00
ug01,192_168_1_205,27.4,7027.8,6945.6,2012-09-29 15:00:00
ug01,192_168_1_205,85.3,6945.3,6689.7,2012-09-29 16:00:00
ug01,192_168_1_205,95.8,6689.4,6402.3,2012-09-29 17:00:00
ug01,192_168_1_205,106.8,6401.5,5547.9,2012-09-29 18:00:00
ug01,192_168_1_205,110.9,5547.1,4660.7,2012-09-29 19:00:00
ug01,192_168_1_205,111.7,4659.9,3767.1,2012-09-29 20:00:00
ug01,192_168_1_205,116.9,3766.3,2831.9,2012-09-29 21:00:00
ug01,192_168_1_205,103.2,2831.1,2006.3,2012-09-29 22:00:00
ug01,192_168_1_205,4.9,2006.3,1967.1,2012-09-29 23:00:00
ug01,192_168_1_205,0,1967.1,1967.1,2012-09-30 07:00:00
ug01,192_168_1_205,1.4,1967.1,1963.2,2012-09-30 08:00:00
ug01,192_168_1_205,4.7,1963.2,1949.1,2012-09-30 09:00:00
ug01,192_168_1_205,4.2,1949.1,1936.5,2012-09-30 10:00:00
ug01,192_168_1_205,4.8,1936.5,1922.1,2012-09-30 11:00:00
ug01,192_168_1_205,7.6,1922.1,1899.3,2012-09-30 12:00:00
ug01,192_168_1_205,7.5,11878.3,1878.3,2012-09-30 13:00:00
ug01,192_168_1_205,3.3,11876.8,11866.9,2012-09-30 14:00:00
ug01,192_168_1_205,1.8,11866.9,11861.5,2012-09-30 15:00:00
ug01,192_168_1_205,56.5,11861.5,11692,2012-09-30 16:00:00
ug01,192_168_1_205,84.8,11692,11437.6,2012-09-30 17:00:00
ug01,192_168_1_205,70.7,11436.8,10872,2012-09-30 18:00:00
ug01,192_168_1_205,97.1,10871.2,10095.2,2012-09-30 19:00:00
ug01,192_168_1_205,71.6,10095.2,9520,2012-09-30 20:00:00
ug01,192_168_1_205,16.8,9520,9385.6,2012-09-30 21:00:00
ug01,192_168_1_205,112,9385.6,8489.6,2012-09-30 22:00:00
ug01,192_168_1_205,74.2,8488.8,7896,2012-09-30 23:00:00
ug01,192_168_1_205,13.9,7895.2,7785.6,2012-10-01 00:00:00
ug01,192_168_1_205,3.5,7785.6,7757.6,2012-10-01 01:00:00
ug01,192_168_1_205,0.1,7757.6,7757.3,2012-10-01 07:00:00
ug01,192_168_1_205,3.2,7757.3,7747.7,2012-10-01 08:00:00
ug01,192_168_1_205,0.5,7747.7,7746.2,2012-10-01 09:00:00
ug01,192_168_1_205,0.3,7746.2,7745.3,2012-10-01 10:00:00
ug01,192_168_1_205,0.4,7745.3,7744.1,2012-10-01 11:00:00
ug01,192_168_1_205,0.5,7744.1,7742.6,2012-10-01 12:00:00
ug01,192_168_1_205,0.5,7742.6,7741.1,2012-10-01 13:00:00
ug01,192_168_1_205,27.3,7741.1,7522.7,2012-10-01 18:00:00
ug01,192_168_1_205,75.6,7521.9,6917.9,2012-10-01 19:00:00
ug01,192_168_1_205,64.6,6917.1,6401.1,2012-10-01 20:00:00
ug01,192_168_1_205,119.7,6400.3,5443.5,2012-10-01 21:00:00
ug01,192_168_1_205,51.9,5442.7,5028.3,2012-10-01 22:00:00
ug01,192_168_1_205,1.2,5028.3,5018.7,2012-10-01 23:00:00
ug01,192_168_1_205,5.3,5018.7,5003.1,2012-10-02 07:00:00
ug01,192_168_1_205,0.8,5003.1,5000.7,2012-10-02 08:00:00
ug01,192_168_1_205,2.3,5000.7,4993.8,2012-10-02 14:00:00
ug01,192_168_1_205,2.5,4993.8,4986.3,2012-10-02 15:00:00
ug01,192_168_1_205,0.1,4986.3,4986,2012-10-02 16:00:00
ug01,192_168_1_205,1.5,4986,4981.5,2012-10-02 17:00:00
ug01,192_168_1_205,1.4,4981.5,4970.3,2012-10-02 18:00:00
ug01,192_168_1_205,1.3,4970.3,4959.9,2012-10-02 19:00:00
ug01,192_168_1_205,8,4959.9,4895.9,2012-10-02 20:00:00
ug01,192_168_1_205,23,4895.9,4711.9,2012-10-02 21:00:00
ug01,192_168_1_205,23.4,4711.9,4524.7,2012-10-02 22:00:00
ug01,192_168_1_205,4.9,4524.7,4485.5,2012-10-02 23:00:00
ug01,192_168_1_205,2.7,4485.5,4477.7,2012-10-03 07:00:00
ug01,192_168_1_205,0.9,4477.7,4475,2012-10-03 08:00:00
ug01,192_168_1_205,2.7,4475,4466.9,2012-10-03 12:00:00
ug01,192_168_1_205,1.6,4466.9,4462.1,2012-10-03 13:00:00
ug01,192_168_1_205,0.2,4462.1,4461.5,2012-10-03 14:00:00
ug01,192_168_1_205,53.8,4461.5,4031.1,2012-10-03 18:00:00
ug01,192_168_1_205,23.1,4031.1,3846.3,2012-10-03 19:00:00
ug01,192_168_1_205,99.8,3845.5,3047.9,2012-10-03 20:00:00
ug01,192_168_1_205,121.9,3047.9,2072.7,2012-10-03 21:00:00
ug01,192_168_1_205,128.9,2072.7,1041.5,2012-10-03 22:00:00
ug01,192_168_1_205,11.3,1040.7,951.1,2012-10-03 23:00:00
ug01,192_168_1_205,0.5,951.1,947.9,2012-10-04 00:00:00
ug01,192_168_1_205,0.3,947.9,947,2012-10-04 09:00:00
ug01,192_168_1_205,1.5,947,942.5,2012-10-04 10:00:00
ug01,192_168_1_205,1,942.5,939.5,2012-10-04 11:00:00
ug01,192_168_1_205,0.6,939.5,937.7,2012-10-04 12:00:00
ug01,192_168_1_205,0.1,937.7,937.4,2012-10-04 13:00:00
ug01,192_168_1_205,15.9,937.4,810.2,2012-10-04 18:00:00
ug01,192_168_1_205,81.2,809.4,160.6,2012-10-04 19:00:00
ug01,192_168_1_205,20.1,159.8,-0.2,2012-10-04 20:00:00
ug01,192_168_1_205,9.1,19999.8,19972.8,2012-10-09 14:00:00
ug01,192_168_1_205,95.5,19972.5,19686.3,2012-10-09 15:00:00
ug01,192_168_1_205,57.2,19686.3,19514.7,2012-10-09 16:00:00
ug01,192_168_1_205,91.8,19514.4,19239.3,2012-10-09 17:00:00
ug01,192_168_1_205,87,19238.5,18543.3,2012-10-09 18:00:00
ug01,192_168_1_205,92.9,18542.5,17800.1,2012-10-09 19:00:00
ug01,192_168_1_205,98.8,17799.3,17009.7,2012-10-09 20:00:00
ug01,192_168_1_205,90.5,17008.9,16285.7,2012-10-09 21:00:00
ug01,192_168_1_205,88.2,16284.9,15580.1,2012-10-09 22:00:00
ug01,192_168_1_205,21.4,15579.3,15408.9,2012-10-09 23:00:00
ug01,192_168_1_205,12.7,15408.9,15308.1,2012-10-10 00:00:00
ug01,192_168_1_205,3.2,15308.1,15298.5,2012-10-10 07:00:00
ug01,192_168_1_205,2.5,15298.5,15291,2012-10-10 08:00:00
ug01,192_168_1_205,0.4,15291,15289.8,2012-10-10 09:00:00
ug01,192_168_1_205,0,15289.8,15289.8,2012-10-10 10:00:00
ug01,192_168_1_205,2.2,15289.8,15283.2,2012-10-10 13:00:00
ug01,192_168_1_205,0.2,15283.2,15282.6,2012-10-10 14:00:00
ug01,192_168_1_205,1.2,15282.6,15279,2012-10-10 15:00:00
ug01,192_168_1_205,62.9,15279,14775.8,2012-10-10 19:00:00
ug01,192_168_1_205,96.6,14775,14003,2012-10-10 20:00:00
ug01,192_168_1_205,121,14002.2,13035,2012-10-10 21:00:00
ug01,192_168_1_205,92.1,13035,12298.2,2012-10-10 22:00:00
ug01,192_168_1_205,1.2,12298.2,12288.6,2012-10-10 23:00:00
ug01,192_168_1_205,4.6,12288.6,12275.1,2012-10-11 08:00:00
ug01,192_168_1_205,1.9,12275.1,12269.4,2012-10-11 13:00:00
ug01,192_168_1_205,4,12269.4,12257.4,2012-10-11 14:00:00
ug01,192_168_1_205,3.7,12257.4,12246.3,2012-10-11 15:00:00
ug01,192_168_1_205,3,12246.3,12237.3,2012-10-11 16:00:00
ug01,192_168_1_205,100.7,12237,11935.2,2012-10-11 17:00:00
ug01,192_168_1_205,85.7,11934.4,11249.6,2012-10-11 18:00:00
ug01,192_168_1_205,92.3,11248.8,10511.2,2012-10-11 19:00:00
ug01,192_168_1_205,105.5,10510.4,9667.2,2012-10-11 20:00:00
ug01,192_168_1_205,72,9666.4,9091.2,2012-10-11 21:00:00
ug01,192_168_1_205,15,9091.2,8971.2,2012-10-11 22:00:00
ug01,192_168_1_205,1.6,8971.2,8958.4,2012-10-11 23:00:00
ug01,192_168_1_205,0.5,8958.4,8957.2,2012-10-12 07:00:00
ug01,192_168_1_205,1.7,8957.2,8952.1,2012-10-12 08:00:00
ug01,192_168_1_205,1.6,8952.1,8947.3,2012-10-12 15:00:00
ug01,192_168_1_205,2.6,8947.3,8939.5,2012-10-12 16:00:00
ug01,192_168_1_205,45.2,13913.1,8913.1,2012-10-12 17:00:00
ug01,192_168_1_205,40.8,13803.1,13477.5,2012-10-12 18:00:00
ug01,192_168_1_205,42.3,13477.5,13139.1,2012-10-12 19:00:00
ug01,192_168_1_205,105.5,13139.1,12295.1,2012-10-12 20:00:00
ug01,192_168_1_205,123.1,12294.3,11310.3,2012-10-12 21:00:00
ug01,192_168_1_205,118.5,11309.5,10362.3,2012-10-12 22:00:00
ug01,192_168_1_205,36.5,10361.5,10070.3,2012-10-12 23:00:00
ug01,192_168_1_205,43.3,9753.5,9724.7,2012-10-13 00:00:00
ug01,192_168_1_205,4.2,9724.7,9712.1,2012-10-13 09:00:00
ug01,192_168_1_205,4.3,9712.1,9699.2,2012-10-13 10:00:00
ug01,192_168_1_205,0.6,9699.2,9697.4,2012-10-13 11:00:00
ug01,192_168_1_205,0.4,9697.4,9696.2,2012-10-13 12:00:00
ug01,192_168_1_205,1.2,9696.2,9686.6,2012-10-13 18:00:00
ug01,192_168_1_205,57.2,9686.6,9229,2012-10-13 19:00:00
ug01,192_168_1_205,103,9228.2,8405,2012-10-13 20:00:00
ug01,192_168_1_205,109.2,8404.2,7531.4,2012-10-13 21:00:00
ug01,192_168_1_205,102.4,7531.4,6712.2,2012-10-13 22:00:00
ug01,192_168_1_205,102.3,6711.4,5893.8,2012-10-13 23:00:00
ug01,192_168_1_205,10.5,5893,5810.6,2012-10-14 00:00:00
ug01,192_168_1_205,0.3,5810.6,5809.7,2012-10-14 07:00:00
ug01,192_168_1_205,0.5,5809.7,5808.2,2012-10-14 08:00:00
ug01,192_168_1_205,0.2,5808.2,5807.6,2012-10-14 09:00:00
ug01,192_168_1_205,2.3,5807.6,5800.7,2012-10-14 10:00:00
ug01,192_168_1_205,0.6,5800.7,5798.9,2012-10-14 11:00:00
ug01,192_168_1_205,0.3,5798.9,5798,2012-10-14 12:00:00
ug01,192_168_1_205,0.4,5798,5796.8,2012-10-14 13:00:00
ug01,192_168_1_205,4.5,10789.3,5789.3,2012-10-14 14:00:00
ug01,192_168_1_205,5.1,10783.3,10768,2012-10-14 15:00:00
ug01,192_168_1_205,0.8,10768,10765.6,2012-10-14 16:00:00
ug01,192_168_1_205,19.1,10765.3,10708.3,2012-10-14 17:00:00
ug01,192_168_1_205,51.2,10707.5,10298.7,2012-10-14 19:00:00
ug01,192_168_1_205,105.3,10297.9,9456.3,2012-10-14 20:00:00
ug01,192_168_1_205,106.4,9456.3,8605.1,2012-10-14 21:00:00
ug01,192_168_1_205,99.6,8604.3,7808.3,2012-10-14 22:00:00
ug01,192_168_1_205,55.7,7807.5,7362.7,2012-10-14 23:00:00
ug01,192_168_1_205,3.4,7362.7,7336.3,2012-10-15 00:00:00
ug01,192_168_1_205,0,7336.3,7336.3,2012-10-15 09:00:00
ug01,192_168_1_205,1.7,7336.3,7331.2,2012-10-15 10:00:00
ug01,192_168_1_205,2.9,7331.2,7322.5,2012-10-15 11:00:00
ug01,192_168_1_205,1.3,7322.2,7318.6,2012-10-15 12:00:00
ug01,192_168_1_205,0,7318.6,7318.6,2012-10-15 14:00:00
ug01,192_168_1_205,0.1,7318.3,7318.3,2012-10-15 15:00:00
ug01,192_168_1_205,85.1,7317.7,7063,2012-10-15 16:00:00
ug01,192_168_1_205,7.4,7062.7,7040.8,2012-10-15 17:00:00
ug01,192_168_1_205,6,7040.8,6992.8,2012-10-15 19:00:00
ug01,192_168_1_205,74.2,6992,6399.2,2012-10-15 20:00:00
ug01,192_168_1_205,90,6399.2,5676,2012-10-15 21:00:00
ug01,192_168_1_205,107.7,5676,4814.4,2012-10-15 22:00:00
ug01,192_168_1_205,63.1,4813.6,4309.6,2012-10-15 23:00:00
ug01,192_168_1_205,4.8,4309.6,4272,2012-10-16 00:00:00
ug01,192_168_1_205,9.89999,4272,4242.3,2012-10-16 07:00:00
ug01,192_168_1_205,0.9,4242.3,4239.6,2012-10-16 08:00:00
ug01,192_168_1_205,1.2,4239.6,4236,2012-10-16 09:00:00
ug01,192_168_1_205,2,4236,4230,2012-10-16 10:00:00
ug01,192_168_1_205,0.3,4230,4229.1,2012-10-16 11:00:00
ug01,192_168_1_205,0.1,4229.1,4228.8,2012-10-16 12:00:00
ug01,192_168_1_205,0,4228.8,4228.8,2012-10-16 13:00:00
ug01,192_168_1_205,7582,13228.8,13206.4,2012-11-01 18:00:00
ug01,192_168_1_205,110.3,13206.4,12324,2012-11-01 19:00:00
ug01,192_168_1_205,109.4,12323.2,11448.8,2012-11-01 20:00:00
ug01,192_168_1_205,118.1,11448,10504,2012-11-01 21:00:00
ug01,192_168_1_205,122.8,10503.2,9521.6,2012-11-01 22:00:00
ug01,192_168_1_205,74.3,9520.8,8927.2,2012-11-01 23:00:00
ug01,192_168_1_205,21,8927.2,8760,2012-11-02 00:00:00
ug01,192_168_1_205,0.4,8760,8756.8,2012-11-02 01:00:00
ug01,192_168_1_205,0.8,8756.8,8750.4,2012-11-02 02:00:00
ug01,192_168_1_205,0.1,8750.4,8750.1,2012-11-02 08:00:00
ug01,192_168_1_205,0.4,8750.1,8748.9,2012-11-02 09:00:00
ug01,192_168_1_205,0,8748.9,8748.9,2012-11-02 12:00:00
ug01,192_168_1_205,0.4,8748.9,8747.7,2012-11-02 13:00:00
ug01,192_168_1_205,20.8,8747.7,8685.3,2012-11-02 14:00:00
ug01,192_168_1_205,47.1,8685.3,8544,2012-11-02 15:00:00
ug01,192_168_1_205,0.6,8544,8542.2,2012-11-02 17:00:00
ug01,192_168_1_205,0.1,8542.2,8541.4,2012-11-02 18:00:00
ug01,192_168_1_205,53.2,8541.4,8115.8,2012-11-02 19:00:00
ug01,192_168_1_205,100.4,8115.8,7312.6,2012-11-02 20:00:00
ug01,192_168_1_205,111.1,7311.8,6423.8,2012-11-02 21:00:00
ug01,192_168_1_205,110.7,6423,5538.2,2012-11-02 22:00:00
ug01,192_168_1_205,8.1,5537.4,5473.4,2012-11-02 23:00:00
ug01,192_168_1_205,0.5,5473.4,5472.2,2012-11-03 14:00:00
ug01,192_168_1_205,4.4,5472.2,5459,2012-11-03 15:00:00
ug01,192_168_1_205,4.9,5459,5444.3,2012-11-03 16:00:00
ug01,192_168_1_205,0.8,5444.3,5441.9,2012-11-03 17:00:00
ug01,192_168_1_205,15.2,5441.9,5320.3,2012-11-03 18:00:00
ug01,192_168_1_205,12.7,5320.3,5218.7,2012-11-03 19:00:00
ug01,192_168_1_205,12.1,5218.7,5121.9,2012-11-03 20:00:00
ug01,192_168_1_205,32.3,5121.9,4863.5,2012-11-03 21:00:00
ug01,192_168_1_205,33.5,4863.5,4595.5,2012-11-03 22:00:00
ug01,192_168_1_205,18.7,4595.5,4445.9,2012-11-03 23:00:00
ug01,192_168_1_205,6.5,4445.9,4394.7,2012-11-04 00:00:00
ug01,192_168_1_205,0.7,4394.7,4392.6,2012-11-04 12:00:00
ug01,192_168_1_205,2.8,4392.6,4384.2,2012-11-04 13:00:00
ug01,192_168_1_205,0.8,4384.2,4381.8,2012-11-04 14:00:00
ug01,192_168_1_205,0,4381.8,4381.8,2012-11-04 15:00:00
ug01,192_168_1_205,25.4,4381.5,4305.6,2012-11-04 16:00:00
ug01,192_168_1_205,88.5,4305.3,4040.1,2012-11-04 17:00:00
ug01,192_168_1_205,95.1,4039.3,3279.3,2012-11-04 18:00:00
ug01,192_168_1_205,107.8,3278.5,2416.9,2012-11-04 19:00:00
ug01,192_168_1_205,106.4,2416.1,1565.7,2012-11-04 20:00:00
ug01,192_168_1_205,111.9,1564.9,670.5,2012-11-04 21:00:00
ug01,192_168_1_205,83.9,669.7,-0.7,2012-11-04 22:00:00
ug01,192_168_1_205,0,9999.3,9999.3,2012-11-06 11:00:00
ug01,192_168_1_205,1.4,9999.3,9995.4,2012-11-06 12:00:00
ug01,192_168_1_205,48.2,9995.4,9850.8,2012-11-06 13:00:00
ug01,192_168_1_205,99.9,9850.5,9551.1,2012-11-06 14:00:00
ug01,192_168_1_205,102.8,9550.8,9242.7,2012-11-06 15:00:00
ug01,192_168_1_205,52.7,9242.4,9084.6,2012-11-06 16:00:00
ug01,192_168_1_205,58.3,9084.3,8909.7,2012-11-06 17:00:00
ug01,192_168_1_205,81.6,8909.7,8256.9,2012-11-06 18:00:00
ug01,192_168_1_205,114.2,8256.1,7343.3,2012-11-06 19:00:00
ug01,192_168_1_205,111.5,7341.7,6451.3,2012-11-06 20:00:00
ug01,192_168_1_205,78.7,6450.5,5821.7,2012-11-06 21:00:00
ug01,192_168_1_205,97,5821.7,5045.7,2012-11-06 22:00:00
ug01,192_168_1_205,12,5045.7,4949.7,2012-11-06 23:00:00
ug01,192_168_1_205,0.2,4949.7,4949.4,2012-11-07 09:00:00
ug01,192_168_1_205,2.4,4949.4,4942.2,2012-11-07 10:00:00
ug01,192_168_1_205,2,4942.2,4936.2,2012-11-07 11:00:00
ug01,192_168_1_205,4.7,4935.9,4922.1,2012-11-07 15:00:00
ug01,192_168_1_205,2.9,4922.1,4913.4,2012-11-07 16:00:00
ug01,192_168_1_205,2.3,4913.4,4906.5,2012-11-07 17:00:00
ug01,192_168_1_205,5.4,4906.5,4863.3,2012-11-07 18:00:00
ug01,192_168_1_205,3.8,4863.3,4832.9,2012-11-07 19:00:00
ug01,192_168_1_205,101.2,4832.1,4023.3,2012-11-07 20:00:00
ug01,192_168_1_205,116.8,4022.5,3088.9,2012-11-07 21:00:00
ug01,192_168_1_205,111.9,3088.1,2193.7,2012-11-07 22:00:00
ug01,192_168_1_205,106.6,2192.9,1340.9,2012-11-07 23:00:00
ug01,192_168_1_205,8.2,1340.9,1276.1,2012-11-08 00:00:00
ug01,192_168_1_205,0.5,1276.1,1274.6,2012-11-08 07:00:00
ug01,192_168_1_205,1.7,1274.6,1269.5,2012-11-08 10:00:00
ug01,192_168_1_205,2.9,1269.5,1260.8,2012-11-08 11:00:00
ug01,192_168_1_205,0.5,1260.8,1259.3,2012-11-08 12:00:00
ug01,192_168_1_205,2.2,1259.3,1252.7,2012-11-08 13:00:00
ug01,192_168_1_205,2,11248.8,1248.8,2012-11-08 14:00:00
ug01,192_168_1_205,0.1,11246.7,11246.4,2012-11-08 15:00:00
ug01,192_168_1_205,12,11246.1,11210.4,2012-11-08 17:00:00
ug01,192_168_1_205,84.3,11209.6,10536,2012-11-08 18:00:00
ug01,192_168_1_205,85.1,10535.2,9855.2,2012-11-08 19:00:00
ug01,192_168_1_205,95.6,9854.4,9090.4,2012-11-08 20:00:00
ug01,192_168_1_205,119.4,9090.4,8135.2,2012-11-08 21:00:00
ug01,192_168_1_205,122.7,8134.4,7153.6,2012-11-08 22:00:00
ug01,192_168_1_205,113.1,7152.8,6248.8,2012-11-08 23:00:00
ug01,192_168_1_205,29.8,6245.6,6012,2012-11-09 00:00:00
ug01,192_168_1_205,4,6012,6000,2012-11-09 07:00:00
ug01,192_168_1_205,0.9,6000,5997.3,2012-11-09 08:00:00
ug01,192_168_1_205,0.2,5997.3,5996.7,2012-11-09 09:00:00
ug01,192_168_1_205,15.9,5996.7,5949,2012-11-09 11:00:00
ug01,192_168_1_205,57.8,5948.7,5775.6,2012-11-09 12:00:00
ug01,192_168_1_205,17.9,5775.6,5721.9,2012-11-09 13:00:00
ug01,192_168_1_205,26.9,5721.6,5641.2,2012-11-09 14:00:00
ug01,192_168_1_205,35.7,5641.2,5534.1,2012-11-09 15:00:00
ug01,192_168_1_205,10.7,5534.1,5502,2012-11-09 16:00:00
ug01,192_168_1_205,53.9,5502,5070.8,2012-11-09 20:00:00
ug01,192_168_1_205,119.3,5070,4116.4,2012-11-09 21:00:00
ug01,192_168_1_205,110.7,4115.6,3230.8,2012-11-09 22:00:00
ug01,192_168_1_205,101.4,3230,2419.6,2012-11-09 23:00:00
ug01,192_168_1_205,7.2,2419.6,2362.8,2012-11-10 00:00:00
ug01,192_168_1_205,7.9,2362.8,2299.6,2012-11-10 01:00:00
ug01,192_168_1_205,6.1,2299.6,2250.8,2012-11-10 02:00:00
ug01,192_168_1_205,2.2,2250.8,2233.2,2012-11-10 03:00:00
ug01,192_168_1_205,0,2233.2,2233.2,2012-11-10 08:00:00
ug01,192_168_1_205,2.2,2233.2,2226.6,2012-11-10 15:00:00
ug01,192_168_1_205,1.9,2226.6,2220.9,2012-11-10 16:00:00
ug01,192_168_1_205,64.8,1641.6,1123.2,2012-11-19 21:00:00
ug01,192_168_1_205,122.1,1122.4,146.4,2012-11-19 22:00:00
ug01,192_168_1_205,18.2,145.6,0.8,2012-11-19 23:00:00
ug01,192_168_1_205,0.4,9999.2,9998.9,2012-11-21 14:00:00
ug01,192_168_1_205,3.6,9998.9,9988.1,2012-11-21 15:00:00
ug01,192_168_1_205,3.3,9988.1,9978.2,2012-11-21 16:00:00
ug01,192_168_1_205,1.1,9978.2,9974.9,2012-11-21 17:00:00
ug01,192_168_1_205,0.2,9974.9,9973.3,2012-11-21 18:00:00
ug01,192_168_1_205,97.1,9973.3,9196.5,2012-11-21 19:00:00
ug01,192_168_1_205,101.4,9195.7,8385.3,2012-11-21 20:00:00
ug01,192_168_1_205,104.9,8384.5,7546.1,2012-11-21 21:00:00
ug01,192_168_1_205,31,7545.3,7298.1,2012-11-21 22:00:00
ug01,192_168_1_205,2.1,7298.1,7281.3,2012-11-21 23:00:00
ug01,192_168_1_205,0.5,7281.3,7280.1,2012-11-22 08:00:00
ug01,192_168_1_205,0.3,7280.1,7279.2,2012-11-22 09:00:00
ug01,192_168_1_205,0.2,7279.2,7278.6,2012-11-22 13:00:00
ug01,192_168_1_205,0.3,7278.6,7277.7,2012-11-22 14:00:00
ug01,192_168_1_205,0.2,7277.7,7277.1,2012-11-22 15:00:00
ug01,192_168_1_205,2.2,7277.1,7270.5,2012-11-22 17:00:00
ug01,192_168_1_205,2.5,7270.5,7250.5,2012-11-22 18:00:00
ug01,192_168_1_205,14.6,7250.5,7133.7,2012-11-22 19:00:00
ug01,192_168_1_205,103.1,7132.9,6308.9,2012-11-22 20:00:00
ug01,192_168_1_205,119.1,6308.1,5356.1,2012-11-22 21:00:00
ug01,192_168_1_205,113.6,5355.3,4447.3,2012-11-22 22:00:00
ug01,192_168_1_205,63,4446.5,3943.3,2012-11-22 23:00:00
ug01,192_168_1_205,81.6,3942.5,3291.3,2012-11-23 00:00:00
ug01,192_168_1_205,22.7,3291.3,3109.7,2012-11-23 01:00:00
ug01,192_168_1_205,0.4,3109.7,3108.5,2012-11-23 06:00:00
ug01,192_168_1_205,1,3108.5,3105.5,2012-11-23 07:00:00
ug01,192_168_1_205,3.3,3105.2,3095.6,2012-11-23 08:00:00
ug01,192_168_1_205,33.7,3095.3,2994.5,2012-11-23 12:00:00
ug01,192_168_1_205,20.3,2994.5,2933.6,2012-11-23 13:00:00
ug01,192_168_1_205,3,2933.6,2924.6,2012-11-23 14:00:00
ug01,192_168_1_205,0.9,12924.6,2924.6,2012-11-23 15:00:00
ug01,192_168_1_205,1.4,12921.9,12917.7,2012-11-23 16:00:00
ug01,192_168_1_205,1.2,12917.7,12914.1,2012-11-23 17:00:00
ug01,192_168_1_205,22.3,12914.1,12735.7,2012-11-23 18:00:00
ug01,192_168_1_205,90.1,12734.9,12014.9,2012-11-23 19:00:00
ug01,192_168_1_205,101.6,12014.9,11202.1,2012-11-23 20:00:00
ug01,192_168_1_205,103.7,11202.1,10372.5,2012-11-23 21:00:00
ug01,192_168_1_205,112.3,10371.7,9474.1,2012-11-23 22:00:00
ug01,192_168_1_205,102.4,9473.3,8654.9,2012-11-23 23:00:00
ug01,192_168_1_205,51.5,8654.9,8244.5,2012-11-24 00:00:00
ug01,192_168_1_205,0.5,8244.5,8240.5,2012-11-24 01:00:00
